date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:39:41	153/153	------	200	untouched ('OK')	text/plain	etag:%2299-567a0c419b280%22	https://ertugrl.com/robots.txt		(from )
17:39:41	50717/50717	------	200	untouched ('OK')	text/html	date:Sat,%2016%20Feb%202019%2016:03:27%20GMT	https://ertugrl.com/	E:/Youtube/ertugul/ertugul/ertugrl.com/index.html	(from )
17:39:42	42/42	------	405	error ('Method%20Not%20Allowed')	text/plain	date:Sat,%2016%20Feb%202019%2016:03:28%20GMT	https://ertugrl.com/xmlrpc.php	E:/Youtube/ertugul/ertugul/ertugrl.com/xmlrpc.1.delayed	(from https://ertugrl.com/)
17:39:42	1194/1194	------	200	untouched ('OK')	text/css	date:Sat,%2016%20Feb%202019%2016:03:27%20GMT	https://fonts.googleapis.com/earlyaccess/droidarabickufi.css	E:/Youtube/ertugul/ertugul/fonts.googleapis.com/earlyaccess/droidarabickufi.css	(from https://ertugrl.com/)
17:39:43	44927/44927	------	200	untouched ('OK')	text/css	etag:%22a6803068a690fbb36f5be9d277644071%22	http://vjs.zencdn.net/5.9.2/video-js.css?ver=4.9.8	E:/Youtube/ertugul/ertugul/vjs.zencdn.net/5.9.2/video-js5010.css	(from https://ertugrl.com/)
17:39:43	1832/1832	------	200	untouched ('OK')	text/css	etag:%225ac895c9-728%22	https://ertugrl.com/wp-content/plugins/videojs-hls-player/videojs-hls-player.css?ver=4.9.8	E:/Youtube/ertugul/ertugul/ertugrl.com/wp-content/plugins/videojs-hls-player/videojs-hls-player5010.css	(from https://ertugrl.com/)
17:39:43	494/494	------	200	untouched ('OK')	text/css	etag:%221ee-5693f2f8a4440%22	https://ertugrl.com/wp-content/plugins/videojs-hls-player/videojs-airplay/videojs.airplay.css?ver=4.9.8	E:/Youtube/ertugul/ertugul/ertugrl.com/wp-content/plugins/videojs-hls-player/videojs-airplay/videojs.airplay5010.css	(from https://ertugrl.com/)
17:39:43	33615/33615	------	200	untouched ('OK')	text/css	etag:%225a9a3a02-834f%22	https://ertugrl.com/wp-content/themes/novavideo/style.css?ver=4.9.8	E:/Youtube/ertugul/ertugul/ertugrl.com/wp-content/themes/novavideo/style5010.css	(from https://ertugrl.com/)
17:39:43	12217/12217	------	200	untouched ('OK')	text/css	etag:%225a923090-2fb9%22	https://ertugrl.com/wp-content/themes/novavideo/css/dark.css?ver=4.9.8	E:/Youtube/ertugul/ertugul/ertugrl.com/wp-content/themes/novavideo/css/dark5010.css	(from https://ertugrl.com/)
17:39:43	4900/4900	------	200	untouched ('OK')	text/css	date:Sat,%2016%20Feb%202019%2016:03:29%20GMT	https://ertugrl.com/wp-content/themes/novavideo/css/nosidebar.php?responsive=yes&ver=4.9.8	E:/Youtube/ertugul/ertugul/ertugrl.com/wp-content/themes/novavideo/css/nosidebarda9b.css	(from https://ertugrl.com/)
17:39:43	2458/2458	------	200	untouched ('OK')	text/css	date:Sat,%2016%20Feb%202019%2016:03:29%20GMT	https://ertugrl.com/wp-content/themes/novavideo/css/horizontal.php?responsive=yes&ver=4.9.8	E:/Youtube/ertugul/ertugul/ertugrl.com/wp-content/themes/novavideo/css/horizontalda9b.css	(from https://ertugrl.com/)
17:39:43	6053/6053	------	200	untouched ('OK')	text/css	date:Sat,%2016%20Feb%202019%2016:03:30%20GMT	https://ertugrl.com/wp-content/themes/novavideo/css/colors.php?color=381717&ver=4.9.8	E:/Youtube/ertugul/ertugul/ertugrl.com/wp-content/themes/novavideo/css/colors804b.css	(from https://ertugrl.com/)
17:39:43	3910/3910	------	200	untouched ('OK')	text/css	etag:%225a923090-f46%22	https://ertugrl.com/wp-content/themes/novavideo/css/jquery.bxslider.css?ver=4.9.8	E:/Youtube/ertugul/ertugul/ertugrl.com/wp-content/themes/novavideo/css/jquery.bxslider5010.css	(from https://ertugrl.com/)
17:39:43	14996/14996	------	200	untouched ('OK')	text/css	etag:%225a923090-3a94%22	https://ertugrl.com/wp-content/themes/novavideo/css/darkdzplus.css?ver=4.9.8	E:/Youtube/ertugul/ertugul/ertugrl.com/wp-content/themes/novavideo/css/darkdzplus5010.css	(from https://ertugrl.com/)
17:39:43	18178/18178	------	200	untouched ('OK')	text/css	etag:%225a923090-4702%22	https://ertugrl.com/wp-content/themes/novavideo/css/responsive.css?ver=4.9.8	E:/Youtube/ertugul/ertugul/ertugrl.com/wp-content/themes/novavideo/css/responsive5010.css	(from https://ertugrl.com/)
17:39:43	69338/69338	------	200	untouched ('OK')	text/css	date:Fri,%2023%20Nov%202018%2021:29:12%20GMT	https://c0.wp.com/p/jetpack/6.8.1/css/jetpack-rtl.css	E:/Youtube/ertugul/ertugul/c0.wp.com/p/jetpack/6.8.1/css/jetpack-rtl.css	(from https://ertugrl.com/)
17:39:43	97184/97184	------	200	untouched ('')	application/javascript	date:Mon,%2023%20May%202016%2009:00:29%20GMT	https://c0.wp.com/c/4.9.8/wp-includes/js/jquery/jquery.js	E:/Youtube/ertugul/ertugul/c0.wp.com/c/4.9.8/wp-includes/js/jquery/jquery.js	(from https://ertugrl.com/)
17:39:43	10056/10056	------	200	untouched ('')	application/javascript	date:Fri,%2020%20May%202016%2006:11:28%20GMT	https://c0.wp.com/c/4.9.8/wp-includes/js/jquery/jquery-migrate.min.js	E:/Youtube/ertugul/ertugul/c0.wp.com/c/4.9.8/wp-includes/js/jquery/jquery-migrate.min.js	(from https://ertugrl.com/)
17:39:43	27279/27279	------	200	untouched ('')	application/javascript	etag:%222ff9bb22f0b1789ac170247b0825488f%22	http://vjs.zencdn.net/ie8/1.1.2/videojs-ie8.min.js?ver=1.0.2	E:/Youtube/ertugul/ertugul/vjs.zencdn.net/ie8/1.1.2/videojs-ie8.min20b9.js	(from https://ertugrl.com/)
17:39:43	195373/195373	------	200	untouched ('')	application/json	date:Sat,%2016%20Feb%202019%2016:03:33%20GMT	https://ertugrl.com/wp-json/	E:/Youtube/ertugul/ertugul/ertugrl.com/wp-json/index.html	(from https://ertugrl.com/)
17:39:43	806/806	------	200	untouched ('')	text/xml	date:Sat,%2016%20Feb%202019%2016:03:32%20GMT	https://ertugrl.com/xmlrpc.php?rsd	E:/Youtube/ertugul/ertugul/ertugrl.com/xmlrpc0db0.php	(from https://ertugrl.com/)
17:39:43	1045/1045	------	200	untouched ('')	text/xml	etag:%225a923098-415%22	https://ertugrl.com/wp-includes/wlwmanifest.xml	E:/Youtube/ertugul/ertugul/ertugrl.com/wp-includes/wlwmanifest.xml	(from https://ertugrl.com/)
17:39:43	1721/1721	------	200	untouched ('')	image/png	etag:%225a923092-6b9%22	https://ertugrl.com/wp-content/uploads/2017/12/cropped-h1-32x32.png	E:/Youtube/ertugul/ertugul/ertugrl.com/wp-content/uploads/2017/12/cropped-h1-32x32.png	(from https://ertugrl.com/)
17:39:43	20977/20977	------	200	untouched ('')	image/png	etag:%225a923092-51f1%22	https://ertugrl.com/wp-content/uploads/2017/12/cropped-h1-192x192.png	E:/Youtube/ertugul/ertugul/ertugrl.com/wp-content/uploads/2017/12/cropped-h1-192x192.png	(from https://ertugrl.com/)
17:39:43	18894/18894	------	200	untouched ('')	image/png	etag:%225a923092-49ce%22	https://ertugrl.com/wp-content/uploads/2017/12/cropped-h1-180x180.png	E:/Youtube/ertugul/ertugul/ertugrl.com/wp-content/uploads/2017/12/cropped-h1-180x180.png	(from https://ertugrl.com/)
17:39:43	31799/31799	------	200	untouched ('')	image/png	etag:%225a923090-7c37%22	https://ertugrl.com/wp-content/themes/novavideo/images/textures/pattern1.png	E:/Youtube/ertugul/ertugul/ertugrl.com/wp-content/themes/novavideo/images/textures/pattern1.png	(from https://ertugrl.com/)
17:39:43	792546/792546	------	200	untouched ('')	image/png	etag:%225bf4db5b-c17e2%22	https://ertugrl.com/wp-content/uploads/ertugrl-com-1.png	E:/Youtube/ertugul/ertugul/ertugrl.com/wp-content/uploads/ertugrl-com-1.png	(from https://ertugrl.com/)
17:39:44	38521/-1	---M--	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2016:41:35%20GMT	https://ertugrl.com/category/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%a7%d9%88%d9%84/	E:/Youtube/ertugul/ertugul/ertugrl.com/category/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%a7%d9%88%d9%84/index.html	(from https://ertugrl.com/)
17:39:44	38629/-1	---M--	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2016:41:35%20GMT	https://ertugrl.com/category/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%86%d9%8a/	E:/Youtube/ertugul/ertugul/ertugrl.com/category/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%86%d9%8a/index.html	(from https://ertugrl.com/)
17:39:45	23455/23455	------	200	untouched ('OK')	text/html	date:Sat,%2016%20Feb%202019%2016:03:37%20GMT	https://ertugrl.com/trt/	E:/Youtube/ertugul/ertugul/ertugrl.com/trt/index.html	(from https://ertugrl.com/)
17:39:45	18937/18937	------	200	untouched ('')	image/jpeg	etag:%225be55d84-49f9%22	https://ertugrl.com/wp-content/uploads/2018/10/es5-210x142.jpg	E:/Youtube/ertugul/ertugul/ertugrl.com/wp-content/uploads/2018/10/es5-210x142.jpg	(from https://ertugrl.com/)
17:39:45	38801/-1	---M--	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2016:41:35%20GMT	https://ertugrl.com/category/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%b1%d8%a7%d8%a8%d8%b9/	E:/Youtube/ertugul/ertugul/ertugrl.com/category/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%b1%d8%a7%d8%a8%d8%b9/index.html	(from https://ertugrl.com/)
17:39:45	39629/-1	---M--	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2016:41:35%20GMT	https://ertugrl.com/category/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/	E:/Youtube/ertugul/ertugul/ertugrl.com/category/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/index.html	(from https://ertugrl.com/)
17:39:45	38232/-1	---M--	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2016:41:35%20GMT	https://ertugrl.com/category/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ae%d8%a7%d9%85%d8%b3/	E:/Youtube/ertugul/ertugul/ertugrl.com/category/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ae%d8%a7%d9%85%d8%b3/index.html	(from https://ertugrl.com/)
17:39:45	30753/-1	---M--	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2016:41:36%20GMT	https://ertugrl.com/category/%d8%a7%d9%84%d8%a7%d8%ae%d8%a8%d8%a7%d8%b1/	E:/Youtube/ertugul/ertugul/ertugrl.com/category/%d8%a7%d9%84%d8%a7%d8%ae%d8%a8%d8%a7%d8%b1/index.html	(from https://ertugrl.com/)
17:39:45	25332/-1	---M--	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2016:41:36%20GMT	https://ertugrl.com/category/%d8%a7%d9%84%d9%85%d9%82%d8%a7%d9%84%d8%a7%d8%aa/	E:/Youtube/ertugul/ertugul/ertugrl.com/category/%d8%a7%d9%84%d9%85%d9%82%d8%a7%d9%84%d8%a7%d8%aa/index.html	(from https://ertugrl.com/)
17:39:45	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Feb%202019%2016:03:48%20GMT	https://ertugrl.com/?filtre=date&cat=262	E:/Youtube/ertugul/ertugul/ertugrl.com/index1e09.html	(from https://ertugrl.com/)
17:39:45	64862/64862	------	200	untouched ('')	image/png	etag:%225a923094-fd5e%22	https://ertugrl.com/wp-content/uploads/2017/12/s4-210x142.png	E:/Youtube/ertugul/ertugul/ertugrl.com/wp-content/uploads/2017/12/s4-210x142.png	(from https://ertugrl.com/)
17:39:46	36035/-1	---M--	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2016:41:36%20GMT	https://ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ae%d8%a7%d9%85%d8%b3/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a7%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-135/	E:/Youtube/ertugul/ertugul/ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ae%d8%a7%d9%85%d8%b3/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a7%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-135/index.html	(from https://ertugrl.com/)
17:39:46	36028/-1	---M--	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2016:41:36%20GMT	https://ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ae%d8%a7%d9%85%d8%b3/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a7%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-134/	E:/Youtube/ertugul/ertugul/ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ae%d8%a7%d9%85%d8%b3/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a7%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-134/index.html	(from https://ertugrl.com/)
17:39:46	35542/-1	---M--	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2016:41:36%20GMT	https://ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ae%d8%a7%d9%85%d8%b3/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a7%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-133/	E:/Youtube/ertugul/ertugul/ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ae%d8%a7%d9%85%d8%b3/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a7%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-133/index.html	(from https://ertugrl.com/)
17:39:46	34938/-1	---M--	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2016:41:36%20GMT	https://ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ae%d8%a7%d9%85%d8%b3/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a7%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-132/	E:/Youtube/ertugul/ertugul/ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ae%d8%a7%d9%85%d8%b3/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a7%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-132/index.html	(from https://ertugrl.com/)
17:39:46	35925/-1	---M--	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2016:41:36%20GMT	https://ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%b1%d8%a7%d8%a8%d8%b9/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a7%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-121-%d9%86%d9%87%d8%a7%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85-%d8%a7%d9%84%d8%b1/	E:/Youtube/ertugul/ertugul/ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%b1%d8%a7%d8%a8%d8%b9/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a7%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-121-%d9%86%d9%87%d8%a7%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85-%d8%a7%d9%84%d8%b1/index.html	(from https://ertugrl.com/)
17:39:46	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Feb%202019%2016:03:49%20GMT	https://ertugrl.com/?filtre=date&cat=7	E:/Youtube/ertugul/ertugul/ertugrl.com/index29b7.html	(from https://ertugrl.com/)
17:39:46	22218/22218	------	200	untouched ('')	image/jpeg	etag:%225a923092-56ca%22	https://ertugrl.com/wp-content/uploads/2017/12/s3-210x142.jpg	E:/Youtube/ertugul/ertugul/ertugrl.com/wp-content/uploads/2017/12/s3-210x142.jpg	(from https://ertugrl.com/)
17:39:46	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Feb%202019%2016:04:49%20GMT	https://ertugrl.com/?filtre=date&cat=6	E:/Youtube/ertugul/ertugul/ertugrl.com/indexcfe6.html	(from https://ertugrl.com/)
17:39:46	66354/66354	------	200	untouched ('')	image/png	etag:%225a923092-10332%22	https://ertugrl.com/wp-content/uploads/2017/12/s2-210x142.png	E:/Youtube/ertugul/ertugul/ertugrl.com/wp-content/uploads/2017/12/s2-210x142.png	(from https://ertugrl.com/)
17:39:46	34521/-1	---M--	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2016:41:37%20GMT	https://ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%b1%d8%a7%d8%a8%d8%b9/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a7%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-120/	E:/Youtube/ertugul/ertugul/ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%b1%d8%a7%d8%a8%d8%b9/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a7%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-120/index.html	(from https://ertugrl.com/)
17:39:46	34181/-1	---M--	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2016:41:37%20GMT	https://ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%b1%d8%a7%d8%a8%d8%b9/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a7%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-119/	E:/Youtube/ertugul/ertugul/ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%b1%d8%a7%d8%a8%d8%b9/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a7%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-119/index.html	(from https://ertugrl.com/)
17:39:46	33673/-1	---M--	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2016:41:37%20GMT	https://ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%b1%d8%a7%d8%a8%d8%b9/1006-2/	E:/Youtube/ertugul/ertugul/ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%b1%d8%a7%d8%a8%d8%b9/1006-2/index.html	(from https://ertugrl.com/)
17:39:47	33881/-1	---M--	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2016:41:37%20GMT	https://ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a3%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-64/	E:/Youtube/ertugul/ertugul/ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a3%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-64/index.html	(from https://ertugrl.com/)
17:39:47	34038/-1	---M--	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2016:41:37%20GMT	https://ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a3%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-65/	E:/Youtube/ertugul/ertugul/ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a3%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-65/index.html	(from https://ertugrl.com/)
17:39:47	34515/-1	---M--	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2016:41:37%20GMT	https://ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a3%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-62/	E:/Youtube/ertugul/ertugul/ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a3%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-62/index.html	(from https://ertugrl.com/)
17:39:47	33921/-1	---M--	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2016:41:37%20GMT	https://ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a3%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-63/	E:/Youtube/ertugul/ertugul/ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a3%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-63/index.html	(from https://ertugrl.com/)
17:39:47	35855/-1	---M--	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2016:41:37%20GMT	https://ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%86%d9%8a/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a3%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-61-%d9%86%d9%87%d8%a7%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85-%d8%a7%d9%84%d8%ab/	E:/Youtube/ertugul/ertugul/ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%86%d9%8a/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a3%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-61-%d9%86%d9%87%d8%a7%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85-%d8%a7%d9%84%d8%ab/index.html	(from https://ertugrl.com/)
17:39:47	34364/-1	---M--	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2016:41:38%20GMT	https://ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%86%d9%8a/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a3%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-58/	E:/Youtube/ertugul/ertugul/ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%86%d9%8a/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a3%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-58/index.html	(from https://ertugrl.com/)
17:39:47	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Feb%202019%2016:04:51%20GMT	https://ertugrl.com/?filtre=date&cat=5	E:/Youtube/ertugul/ertugul/ertugrl.com/indexd636.html	(from https://ertugrl.com/)
17:39:47	67830/67830	------	200	untouched ('')	image/png	etag:%225a923092-108f6%22	https://ertugrl.com/wp-content/uploads/2017/12/s1-210x142.png	E:/Youtube/ertugul/ertugul/ertugrl.com/wp-content/uploads/2017/12/s1-210x142.png	(from https://ertugrl.com/)
