date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:34:40	7404/7404	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Sat,%2016%20Feb%202019%2016:36:31%20GMT	https://ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a3%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-82-%d9%85%d8%aa%d8%b1%d8%ac%d9%85%d8%a9-hd/	E:/Youtube/ertugul/ertugul/ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a3%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-82-%d9%85%d8%aa%d8%b1%d8%ac%d9%85%d8%a9-hd/index.html	(from https://ertugrl.com/category/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/page/2/?display=tube&filtre=date)
17:34:41	10411/10411	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225867460b-52b6%22	https://s0.wp.com/wp-content/js/devicepx-jetpack.js?ver=201905	E:/Youtube/ertugul/ertugul/s0.wp.com/wp-content/js/devicepx-jetpack4f00.js	(from https://ertugrl.com/category/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/page/2/?display=tube&filtre=random)
17:34:41	7467/7467	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Sat,%2016%20Feb%202019%2016:36:31%20GMT	https://ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a3%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-84/	E:/Youtube/ertugul/ertugul/ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a3%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-84/index.html	(from https://ertugrl.com/category/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/page/2/?display=tube&filtre=date)
17:34:41	7342/7342	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Sat,%2016%20Feb%202019%2016:36:31%20GMT	https://ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a3%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-85/	E:/Youtube/ertugul/ertugul/ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a3%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-85/index.html	(from https://ertugrl.com/category/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/page/2/?display=tube&filtre=date)
17:34:41	7379/7379	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Sat,%2016%20Feb%202019%2016:36:31%20GMT	https://ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a3%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-83/	E:/Youtube/ertugul/ertugul/ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a3%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-83/index.html	(from https://ertugrl.com/category/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/page/2/?display=tube&filtre=date)
17:34:42	8687/8687	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225bffef4b-331d%22	https://stats.wp.com/e-201905.js	E:/Youtube/ertugul/ertugul/stats.wp.com/e-201905.js	(from https://ertugrl.com/category/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/page/2/?display=tube&filtre=random)
17:35:12	7348/7348	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Sat,%2016%20Feb%202019%2016:36:32%20GMT	https://ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a3%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-86/	E:/Youtube/ertugul/ertugul/ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a3%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-86/index.html	(from https://ertugrl.com/category/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/page/3/?display=tube&filtre=date)
17:35:12	7382/7382	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Sat,%2016%20Feb%202019%2016:36:33%20GMT	https://ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a3%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-90/	E:/Youtube/ertugul/ertugul/ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a3%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-90/index.html	(from https://ertugrl.com/category/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/page/3/?display=tube&filtre=date)
17:35:13	7494/7494	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Sat,%2016%20Feb%202019%2016:36:33%20GMT	https://ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a3%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-91-%d9%86%d9%87%d8%a7%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85-%d8%a7%d9%84%d8%ab/	E:/Youtube/ertugul/ertugul/ertugrl.com/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/%d9%82%d9%8a%d8%a7%d9%85%d8%a9-%d8%a3%d8%b1%d8%b7%d8%ba%d8%b1%d9%84-%d8%a7%d9%84%d8%ad%d9%84%d9%82%d8%a9-91-%d9%86%d9%87%d8%a7%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85-%d8%a7%d9%84%d8%ab/index.html	(from https://ertugrl.com/category/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/page/3/?display=tube&filtre=date)
17:35:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Feb%202019%2016:36:32%20GMT	https://ertugrl.com/category/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/page/1/?display=tube&filtre=date	E:/Youtube/ertugul/ertugul/ertugrl.com/category/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/page/1/indexf8e3.html	(from https://ertugrl.com/category/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/page/2/?display=tube&filtre=date)
17:35:13	44224/44224	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2016:37:03%20GMT	https://ertugrl.com/category/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/page/2/?filtre=views&display=extract	E:/Youtube/ertugul/ertugul/ertugrl.com/category/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/page/2/index0ce5.html	(from https://ertugrl.com/category/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/?filtre=views&display=extract)
17:35:13	33401/33401	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Feb%202019%2016:37:04%20GMT	https://ertugrl.com/category/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/page/3/?filtre=views&display=extract	E:/Youtube/ertugul/ertugul/ertugrl.com/category/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/page/3/index0ce5.html	(from https://ertugrl.com/category/dirilis-ertugrul/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%85_%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/?filtre=views&display=extract)
